candle_num,timestamp,slug,title,candle_start,candle_end,btc_open,btc_close,btc_delta,actual_direction,decision,side_bought,buy_price,bet_amount,won,pnl,pnl_pct,cumulative_pnl,balance,win_rate
11,2026-02-19T07:10:00.134513+00:00,btc-updown-5m-1771484700,"Bitcoin Up or Down - February 19, 2:05AM-2:10AM ET",07:05:00 UTC,07:10:00 UTC,67100.33,67071.92,-28.41,DOWN,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.0000,100.0000,0.0
12,2026-02-19T07:20:00.975568+00:00,btc-updown-5m-1771485300,"Bitcoin Up or Down - February 19, 2:15AM-2:20AM ET",07:15:00 UTC,07:20:00 UTC,67141.75,67171.88,30.13,UP,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.0000,100.0000,0.0
13,2026-02-19T07:30:00.824671+00:00,btc-updown-5m-1771485900,"Bitcoin Up or Down - February 19, 2:25AM-2:30AM ET",07:25:00 UTC,07:30:00 UTC,67208.06,67213.03,4.97,UP,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.0000,100.0000,0.0
14,2026-02-19T07:40:00.642779+00:00,btc-updown-5m-1771486500,"Bitcoin Up or Down - February 19, 2:35AM-2:40AM ET",07:35:00 UTC,07:40:00 UTC,67214.05,67188.92,-25.13,DOWN,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.0000,100.0000,0.0
15,2026-02-19T07:50:00.461812+00:00,btc-updown-5m-1771487100,"Bitcoin Up or Down - February 19, 2:45AM-2:50AM ET",07:45:00 UTC,07:50:00 UTC,67193.46,67200.22,6.76,UP,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.0000,100.0000,0.0
16,2026-02-19T08:00:00.288753+00:00,btc-updown-5m-1771487700,"Bitcoin Up or Down - February 19, 2:55AM-3:00AM ET",07:55:00 UTC,08:00:00 UTC,67189.74,67201.15,11.41,UP,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.0000,100.0000,0.0
17,2026-02-19T08:10:00.181321+00:00,btc-updown-5m-1771488300,"Bitcoin Up or Down - February 19, 3:05AM-3:10AM ET",08:05:00 UTC,08:10:00 UTC,67150.08,67100.20,-49.88,DOWN,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.0000,100.0000,0.0
18,2026-02-19T08:20:00.047462+00:00,btc-updown-5m-1771488900,"Bitcoin Up or Down - February 19, 3:15AM-3:20AM ET",08:15:00 UTC,08:20:00 UTC,67062.91,67099.99,37.08,UP,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.0000,100.0000,0.0
19,2026-02-19T08:30:00.981172+00:00,btc-updown-5m-1771489500,"Bitcoin Up or Down - February 19, 3:25AM-3:30AM ET",08:25:00 UTC,08:30:00 UTC,66962.69,66914.43,-48.26,DOWN,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.0000,100.0000,0.0
20,2026-02-19T08:40:00.891744+00:00,btc-updown-5m-1771490100,"Bitcoin Up or Down - February 19, 3:35AM-3:40AM ET",08:35:00 UTC,08:40:00 UTC,66844.50,66937.88,93.38,UP,SKIP_NO_ASKS,,0.0000,0.00,False,0.0000,0.00,0.0000,100.0000,0.0
21,2026-02-19T08:50:00.797879+00:00,btc-updown-5m-1771490700,"Bitcoin Up or Down - February 19, 3:45AM-3:50AM ET",08:45:00 UTC,08:50:00 UTC,66929.12,66898.69,-30.43,DOWN,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.0000,100.0000,0.0
22,2026-02-19T09:00:00.671897+00:00,btc-updown-5m-1771491300,"Bitcoin Up or Down - February 19, 3:55AM-4:00AM ET",08:55:00 UTC,09:00:00 UTC,66920.35,66970.28,49.93,UP,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.0000,100.0000,0.0
23,2026-02-19T09:10:00.620185+00:00,btc-updown-5m-1771491900,"Bitcoin Up or Down - February 19, 4:05AM-4:10AM ET",09:05:00 UTC,09:10:00 UTC,66886.63,67006.70,120.07,UP,SKIP_NO_ASKS,,0.0000,0.00,False,0.0000,0.00,0.0000,100.0000,0.0
24,2026-02-19T09:20:00.543170+00:00,btc-updown-5m-1771492500,"Bitcoin Up or Down - February 19, 4:15AM-4:20AM ET",09:15:00 UTC,09:20:00 UTC,67019.53,67012.71,-6.82,DOWN,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.0000,100.0000,0.0
25,2026-02-19T09:30:00.493222+00:00,btc-updown-5m-1771493100,"Bitcoin Up or Down - February 19, 4:25AM-4:30AM ET",09:25:00 UTC,09:30:00 UTC,67157.34,67133.87,-23.47,DOWN,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.0000,100.0000,0.0
26,2026-02-19T09:40:00.508185+00:00,btc-updown-5m-1771493700,"Bitcoin Up or Down - February 19, 4:35AM-4:40AM ET",09:35:00 UTC,09:40:00 UTC,67144.56,67046.57,-97.99,DOWN,SKIP_NO_ASKS,,0.0000,0.00,False,0.0000,0.00,0.0000,100.0000,0.0
27,2026-02-19T09:50:00.463001+00:00,btc-updown-5m-1771494300,"Bitcoin Up or Down - February 19, 4:45AM-4:50AM ET",09:45:00 UTC,09:50:00 UTC,67075.64,66794.10,-281.54,DOWN,SKIP_NO_ASKS,,0.0000,0.00,False,0.0000,0.00,0.0000,100.0000,0.0
28,2026-02-19T10:00:00.354936+00:00,btc-updown-5m-1771494900,"Bitcoin Up or Down - February 19, 4:55AM-5:00AM ET",09:55:00 UTC,10:00:00 UTC,66855.29,66836.01,-19.28,DOWN,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.0000,100.0000,0.0
29,2026-02-19T10:10:00.311032+00:00,btc-updown-5m-1771495500,"Bitcoin Up or Down - February 19, 5:05AM-5:10AM ET",10:05:00 UTC,10:10:00 UTC,66760.35,66879.12,118.77,UP,SKIP_NO_ASKS,,0.0000,0.00,False,0.0000,0.00,0.0000,100.0000,0.0
30,2026-02-19T10:20:00.305659+00:00,btc-updown-5m-1771496100,"Bitcoin Up or Down - February 19, 5:15AM-5:20AM ET",10:15:00 UTC,10:20:00 UTC,66864.28,66920.74,56.46,UP,SKIP_NO_ASKS,,0.0000,0.00,False,0.0000,0.00,0.0000,100.0000,0.0
31,2026-02-19T10:30:00.120089+00:00,btc-updown-5m-1771496700,"Bitcoin Up or Down - February 19, 5:25AM-5:30AM ET",10:25:00 UTC,10:30:00 UTC,66864.46,66871.21,6.75,UP,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.0000,100.0000,0.0
32,2026-02-19T10:40:00.105571+00:00,btc-updown-5m-1771497300,"Bitcoin Up or Down - February 19, 5:35AM-5:40AM ET",10:35:00 UTC,10:40:00 UTC,66915.00,66949.81,34.81,UP,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.0000,100.0000,0.0
33,2026-02-19T10:50:00.102815+00:00,btc-updown-5m-1771497900,"Bitcoin Up or Down - February 19, 5:45AM-5:50AM ET",10:45:00 UTC,10:50:00 UTC,66950.56,66906.54,-44.02,DOWN,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.0000,100.0000,0.0
34,2026-02-19T11:00:00.098877+00:00,btc-updown-5m-1771498500,"Bitcoin Up or Down - February 19, 5:55AM-6:00AM ET",10:55:00 UTC,11:00:00 UTC,66792.94,66843.08,50.14,UP,SKIP_EXPENSIVE,,0.9900,0.00,False,0.0000,0.00,0.0000,100.0000,0.0
35,2026-02-19T11:10:00.950601+00:00,btc-updown-5m-1771499100,"Bitcoin Up or Down - February 19, 6:05AM-6:10AM ET",11:05:00 UTC,11:10:00 UTC,66859.21,66907.72,48.51,UP,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.0000,100.0000,0.0
36,2026-02-19T11:20:00.874066+00:00,btc-updown-5m-1771499700,"Bitcoin Up or Down - February 19, 6:15AM-6:20AM ET",11:15:00 UTC,11:20:00 UTC,66919.87,66890.24,-29.63,DOWN,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.0000,100.0000,0.0
37,2026-02-19T11:30:00.162132+00:00,btc-updown-5m-1771500300,"Bitcoin Up or Down - February 19, 6:25AM-6:30AM ET",11:25:00 UTC,11:30:00 UTC,66910.41,66840.92,-69.49,DOWN,SKIP_NO_ASKS,,0.0000,0.00,False,0.0000,0.00,0.0000,100.0000,0.0
38,2026-02-19T11:40:00.397479+00:00,btc-updown-5m-1771500900,"Bitcoin Up or Down - February 19, 6:35AM-6:40AM ET",11:35:00 UTC,11:40:00 UTC,66850.18,66698.24,-151.94,DOWN,SKIP_NO_ASKS,,0.0000,0.00,False,0.0000,0.00,0.0000,100.0000,0.0
39,2026-02-19T11:50:00.287769+00:00,btc-updown-5m-1771501500,"Bitcoin Up or Down - February 19, 6:45AM-6:50AM ET",11:45:00 UTC,11:50:00 UTC,66671.10,66684.69,13.59,UP,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.0000,100.0000,0.0
40,2026-02-19T12:00:00.157735+00:00,btc-updown-5m-1771502100,"Bitcoin Up or Down - February 19, 6:55AM-7:00AM ET",11:55:00 UTC,12:00:00 UTC,66511.03,66496.02,-15.01,DOWN,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.0000,100.0000,0.0
41,2026-02-19T12:10:00.019309+00:00,btc-updown-5m-1771502700,"Bitcoin Up or Down - February 19, 7:05AM-7:10AM ET",12:05:00 UTC,12:10:00 UTC,66435.95,66542.71,106.76,UP,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.0000,100.0000,0.0
42,2026-02-19T12:20:00.058991+00:00,btc-updown-5m-1771503300,"Bitcoin Up or Down - February 19, 7:15AM-7:20AM ET",12:15:00 UTC,12:20:00 UTC,66564.13,66504.67,-59.46,DOWN,SKIP_NO_ASKS,,0.0000,0.00,False,0.0000,0.00,0.0000,100.0000,0.0
43,2026-02-19T12:30:00.012066+00:00,btc-updown-5m-1771503900,"Bitcoin Up or Down - February 19, 7:25AM-7:30AM ET",12:25:00 UTC,12:30:00 UTC,66637.31,66646.93,9.62,UP,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.0000,100.0000,0.0
44,2026-02-19T12:40:00.056091+00:00,btc-updown-5m-1771504500,"Bitcoin Up or Down - February 19, 7:35AM-7:40AM ET",12:35:00 UTC,12:40:00 UTC,66646.93,66646.93,0.00,UP,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.0000,100.0000,0.0
45,2026-02-19T12:50:00.118522+00:00,btc-updown-5m-1771505100,"Bitcoin Up or Down - February 19, 7:45AM-7:50AM ET",12:45:00 UTC,12:50:00 UTC,66646.93,66646.93,0.00,UP,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.0000,100.0000,0.0
46,2026-02-19T13:00:00.187026+00:00,btc-updown-5m-1771505700,"Bitcoin Up or Down - February 19, 7:55AM-8:00AM ET",12:55:00 UTC,13:00:00 UTC,66646.93,66646.93,0.00,UP,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.0000,100.0000,0.0
47,2026-02-19T13:10:00.259395+00:00,btc-updown-5m-1771506300,"Bitcoin Up or Down - February 19, 8:05AM-8:10AM ET",13:05:00 UTC,13:10:00 UTC,66646.93,66646.93,0.00,UP,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.0000,100.0000,0.0
48,2026-02-19T13:20:00.331419+00:00,btc-updown-5m-1771506900,"Bitcoin Up or Down - February 19, 8:15AM-8:20AM ET",13:15:00 UTC,13:20:00 UTC,66646.93,66646.93,0.00,UP,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.0000,100.0000,0.0
49,2026-02-19T13:30:00.388224+00:00,btc-updown-5m-1771507500,"Bitcoin Up or Down - February 19, 8:25AM-8:30AM ET",13:25:00 UTC,13:30:00 UTC,66646.93,66646.93,0.00,UP,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.0000,100.0000,0.0
50,2026-02-19T13:40:00.460360+00:00,btc-updown-5m-1771508100,"Bitcoin Up or Down - February 19, 8:35AM-8:40AM ET",13:35:00 UTC,13:40:00 UTC,66646.93,66646.93,0.00,UP,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.0000,100.0000,0.0
51,2026-02-19T13:50:00.517553+00:00,btc-updown-5m-1771508700,"Bitcoin Up or Down - February 19, 8:45AM-8:50AM ET",13:45:00 UTC,13:50:00 UTC,66646.93,66646.93,0.00,UP,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.0000,100.0000,0.0
52,2026-02-19T14:00:00.558756+00:00,btc-updown-5m-1771509300,"Bitcoin Up or Down - February 19, 8:55AM-9:00AM ET",13:55:00 UTC,14:00:00 UTC,66646.93,66646.93,0.00,UP,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.0000,100.0000,0.0
53,2026-02-19T14:10:00.622812+00:00,btc-updown-5m-1771509900,"Bitcoin Up or Down - February 19, 9:05AM-9:10AM ET",14:05:00 UTC,14:10:00 UTC,66646.93,66646.93,0.00,UP,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.0000,100.0000,0.0
54,2026-02-19T14:20:00.921320+00:00,btc-updown-5m-1771510500,"Bitcoin Up or Down - February 19, 9:15AM-9:20AM ET",14:15:00 UTC,14:20:00 UTC,66646.93,66646.93,0.00,UP,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.0000,100.0000,0.0
55,2026-02-19T14:30:00.285654+00:00,btc-updown-5m-1771511100,"Bitcoin Up or Down - February 19, 9:25AM-9:30AM ET",14:25:00 UTC,14:30:00 UTC,66646.93,66646.93,0.00,UP,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.0000,100.0000,0.0
56,2026-02-19T14:40:00.964111+00:00,btc-updown-5m-1771511700,"Bitcoin Up or Down - February 19, 9:35AM-9:40AM ET",14:35:00 UTC,14:40:00 UTC,66646.93,66646.93,0.00,UP,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.0000,100.0000,0.0
57,2026-02-19T14:50:00.295130+00:00,btc-updown-5m-1771512300,"Bitcoin Up or Down - February 19, 9:45AM-9:50AM ET",14:45:00 UTC,14:50:00 UTC,66646.93,66646.93,0.00,UP,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.0000,100.0000,0.0
58,2026-02-19T15:00:00.370303+00:00,btc-updown-5m-1771512900,"Bitcoin Up or Down - February 19, 9:55AM-10:00AM ET",14:55:00 UTC,15:00:00 UTC,66646.93,66646.93,0.00,UP,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.0000,100.0000,0.0
59,2026-02-19T15:10:00.445707+00:00,btc-updown-5m-1771513500,"Bitcoin Up or Down - February 19, 10:05AM-10:10AM ET",15:05:00 UTC,15:10:00 UTC,66646.93,66646.93,0.00,UP,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.0000,100.0000,0.0
60,2026-02-19T15:20:00.505643+00:00,btc-updown-5m-1771514100,"Bitcoin Up or Down - February 19, 10:15AM-10:20AM ET",15:15:00 UTC,15:20:00 UTC,66646.93,66646.93,0.00,UP,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.0000,100.0000,0.0
61,2026-02-19T15:30:00.581028+00:00,btc-updown-5m-1771514700,"Bitcoin Up or Down - February 19, 10:25AM-10:30AM ET",15:25:00 UTC,15:30:00 UTC,66646.93,66646.93,0.00,UP,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.0000,100.0000,0.0
62,2026-02-19T15:40:00.642170+00:00,btc-updown-5m-1771515300,"Bitcoin Up or Down - February 19, 10:35AM-10:40AM ET",15:35:00 UTC,15:40:00 UTC,66646.93,66646.93,0.00,UP,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.0000,100.0000,0.0
63,2026-02-19T15:50:00.686379+00:00,btc-updown-5m-1771515900,"Bitcoin Up or Down - February 19, 10:45AM-10:50AM ET",15:45:00 UTC,15:50:00 UTC,66646.93,66646.93,0.00,UP,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.0000,100.0000,0.0
64,2026-02-19T16:00:00.745747+00:00,btc-updown-5m-1771516500,"Bitcoin Up or Down - February 19, 10:55AM-11:00AM ET",15:55:00 UTC,16:00:00 UTC,66646.93,66646.93,0.00,UP,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.0000,100.0000,0.0
65,2026-02-19T16:10:00.804994+00:00,btc-updown-5m-1771517100,"Bitcoin Up or Down - February 19, 11:05AM-11:10AM ET",16:05:00 UTC,16:10:00 UTC,66646.93,66646.93,0.00,UP,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.0000,100.0000,0.0
66,2026-02-19T16:20:00.888800+00:00,btc-updown-5m-1771517700,"Bitcoin Up or Down - February 19, 11:15AM-11:20AM ET",16:15:00 UTC,16:20:00 UTC,66646.93,66646.93,0.00,UP,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.0000,100.0000,0.0
67,2026-02-19T16:30:00.937807+00:00,btc-updown-5m-1771518300,"Bitcoin Up or Down - February 19, 11:25AM-11:30AM ET",16:25:00 UTC,16:30:00 UTC,66646.93,66646.93,0.00,UP,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.0000,100.0000,0.0
68,2026-02-19T16:40:00.980635+00:00,btc-updown-5m-1771518900,"Bitcoin Up or Down - February 19, 11:35AM-11:40AM ET",16:35:00 UTC,16:40:00 UTC,66646.93,66646.93,0.00,UP,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.0000,100.0000,0.0
69,2026-02-19T16:50:00.026124+00:00,btc-updown-5m-1771519500,"Bitcoin Up or Down - February 19, 11:45AM-11:50AM ET",16:45:00 UTC,16:50:00 UTC,66646.93,66646.93,0.00,UP,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.0000,100.0000,0.0
70,2026-02-19T17:00:00.070534+00:00,btc-updown-5m-1771520100,"Bitcoin Up or Down - February 19, 11:55AM-12:00PM ET",16:55:00 UTC,17:00:00 UTC,66646.93,66646.93,0.00,UP,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.0000,100.0000,0.0
71,2026-02-19T17:10:00.121091+00:00,btc-updown-5m-1771520700,"Bitcoin Up or Down - February 19, 12:05PM-12:10PM ET",17:05:00 UTC,17:10:00 UTC,66646.93,66646.93,0.00,UP,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.0000,100.0000,0.0
72,2026-02-19T17:20:00.200337+00:00,btc-updown-5m-1771521300,"Bitcoin Up or Down - February 19, 12:15PM-12:20PM ET",17:15:00 UTC,17:20:00 UTC,66646.93,66646.93,0.00,UP,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.0000,100.0000,0.0
73,2026-02-19T17:30:00.487189+00:00,btc-updown-5m-1771521900,"Bitcoin Up or Down - February 19, 12:25PM-12:30PM ET",17:25:00 UTC,17:30:00 UTC,66646.93,66646.93,0.00,UP,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.0000,100.0000,0.0
74,2026-02-19T17:40:00.578521+00:00,btc-updown-5m-1771522500,"Bitcoin Up or Down - February 19, 12:35PM-12:40PM ET",17:35:00 UTC,17:40:00 UTC,66646.93,66646.93,0.00,UP,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.0000,100.0000,0.0
75,2026-02-19T17:50:00.631388+00:00,btc-updown-5m-1771523100,"Bitcoin Up or Down - February 19, 12:45PM-12:50PM ET",17:45:00 UTC,17:50:00 UTC,66646.93,66646.93,0.00,UP,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.0000,100.0000,0.0
76,2026-02-19T18:00:00.694670+00:00,btc-updown-5m-1771523700,"Bitcoin Up or Down - February 19, 12:55PM-1:00PM ET",17:55:00 UTC,18:00:00 UTC,66646.93,66646.93,0.00,UP,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.0000,100.0000,0.0
77,2026-02-19T18:10:00.929649+00:00,btc-updown-5m-1771524300,"Bitcoin Up or Down - February 19, 1:05PM-1:10PM ET",18:05:00 UTC,18:10:00 UTC,66646.93,66646.93,0.00,UP,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.0000,100.0000,0.0
78,2026-02-19T18:20:00.989828+00:00,btc-updown-5m-1771524900,"Bitcoin Up or Down - February 19, 1:15PM-1:20PM ET",18:15:00 UTC,18:20:00 UTC,66646.93,66646.93,0.00,UP,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.0000,100.0000,0.0
79,2026-02-19T18:30:00.055730+00:00,btc-updown-5m-1771525500,"Bitcoin Up or Down - February 19, 1:25PM-1:30PM ET",18:25:00 UTC,18:30:00 UTC,66646.93,66646.93,0.00,UP,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.0000,100.0000,0.0
80,2026-02-19T18:40:00.107079+00:00,btc-updown-5m-1771526100,"Bitcoin Up or Down - February 19, 1:35PM-1:40PM ET",18:35:00 UTC,18:40:00 UTC,66646.93,66646.93,0.00,UP,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.0000,100.0000,0.0
81,2026-02-19T18:50:00.144828+00:00,btc-updown-5m-1771526700,"Bitcoin Up or Down - February 19, 1:45PM-1:50PM ET",18:45:00 UTC,18:50:00 UTC,66646.93,66646.93,0.00,UP,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.0000,100.0000,0.0
82,2026-02-19T19:00:00.183827+00:00,btc-updown-5m-1771527300,"Bitcoin Up or Down - February 19, 1:55PM-2:00PM ET",18:55:00 UTC,19:00:00 UTC,66646.93,66646.93,0.00,UP,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.0000,100.0000,0.0
83,2026-02-19T19:10:00.243014+00:00,btc-updown-5m-1771527900,"Bitcoin Up or Down - February 19, 2:05PM-2:10PM ET",19:05:00 UTC,19:10:00 UTC,66646.93,66646.93,0.00,UP,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.0000,100.0000,0.0
84,2026-02-19T19:20:00.287995+00:00,btc-updown-5m-1771528500,"Bitcoin Up or Down - February 19, 2:15PM-2:20PM ET",19:15:00 UTC,19:20:00 UTC,66646.93,66646.93,0.00,UP,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.0000,100.0000,0.0
85,2026-02-19T19:30:00.383833+00:00,btc-updown-5m-1771529100,"Bitcoin Up or Down - February 19, 2:25PM-2:30PM ET",19:25:00 UTC,19:30:00 UTC,66646.93,66646.93,0.00,UP,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.0000,100.0000,0.0
86,2026-02-19T19:40:00.453748+00:00,btc-updown-5m-1771529700,"Bitcoin Up or Down - February 19, 2:35PM-2:40PM ET",19:35:00 UTC,19:40:00 UTC,66646.93,66646.93,0.00,UP,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.0000,100.0000,0.0
87,2026-02-19T19:50:00.520281+00:00,btc-updown-5m-1771530300,"Bitcoin Up or Down - February 19, 2:45PM-2:50PM ET",19:45:00 UTC,19:50:00 UTC,66646.93,66646.93,0.00,UP,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.0000,100.0000,0.0
88,2026-02-19T20:00:00.589615+00:00,btc-updown-5m-1771530900,"Bitcoin Up or Down - February 19, 2:55PM-3:00PM ET",19:55:00 UTC,20:00:00 UTC,66646.93,66646.93,0.00,UP,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.0000,100.0000,0.0
89,2026-02-19T20:10:00.642261+00:00,btc-updown-5m-1771531500,"Bitcoin Up or Down - February 19, 3:05PM-3:10PM ET",20:05:00 UTC,20:10:00 UTC,66646.93,66646.93,0.00,UP,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.0000,100.0000,0.0
90,2026-02-19T20:20:00.708254+00:00,btc-updown-5m-1771532100,"Bitcoin Up or Down - February 19, 3:15PM-3:20PM ET",20:15:00 UTC,20:20:00 UTC,66646.93,66646.93,0.00,UP,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.0000,100.0000,0.0
91,2026-02-19T20:30:00.757141+00:00,btc-updown-5m-1771532700,"Bitcoin Up or Down - February 19, 3:25PM-3:30PM ET",20:25:00 UTC,20:30:00 UTC,66646.93,66646.93,0.00,UP,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.0000,100.0000,0.0
